uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,metadata.files.roadmap,metadata.files.authors,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,commit_stats
36753839,nasa/openmct,nasa,A web based mission control framework. ,False,False,2024-01-20T05:32:02.000Z,80940,11183,860,1255,274,master,2024-01-20T19:13:06.406Z,,[],,https://nasa.github.io/openmct/,JavaScript,True,,,,,other,,git,True,https://github.com/nasa.png,2015-06-02T18:40:28.000Z,2024-01-20T19:13:06.407Z,2024-01-18T18:31:58.289Z,,https://github.com/nasa/openmct,[],193.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopenmct,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopenmct/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopenmct/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopenmct/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/openmct/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE.md,,,,,,SECURITY.md,,,,,6656.0,109.0,61.06422018348624,0.6574519230769231,70f5ba9ca83846485425b203964e8989cc2d68d8,
395115175,nasa/Transform-to-Open-Science,nasa,Transformation to Open Science,False,False,2024-01-19T20:57:25.000Z,128603,624,24,122,58,main,2024-01-20T17:56:42.554Z,,"['cross-agency', 'open-code', 'open-data', 'open-science', 'open-source']",,,,True,,,,,other,,git,True,https://github.com/nasa.png,2021-08-11T20:59:27.000Z,2024-01-19T23:39:19.000Z,2023-12-20T17:32:28.810Z,ac8ba6be-4531-4449-bc2d-ff4f7220d968,https://github.com/nasa/Transform-to-Open-Science,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTransform-to-Open-Science,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTransform-to-Open-Science/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTransform-to-Open-Science/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTransform-to-Open-Science/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/Transform-to-Open-Science/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,SECURITY.md,,,,,1878.0,62.0,30.29032258064516,0.6038338658146964,71039fe0f3ff7e405054f3f1b437ac13edf37e3a,
244526923,nasa/TrickHLA,nasa,TrickHLA: An IEEE 1516 High Level Architecture (HLA) Simulation Interoperability Standard Implementation for Trick Base Simulations,False,False,2024-01-19T23:23:26.000Z,19711,30,10,12,14,master,2024-01-20T17:55:36.101Z,,[],,,C++,True,,,,,other,,git,True,https://github.com/nasa.png,2020-03-03T02:53:06.000Z,2024-01-20T17:55:36.102Z,2024-01-19T17:53:37.387Z,,https://github.com/nasa/TrickHLA,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTrickHLA,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTrickHLA/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTrickHLA/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FTrickHLA/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/TrickHLA/tar.gz/refs/heads/master,README.md,,,,LICENSE.txt,,,,,,,,,,,320.0,3.0,106.66666666666667,0.059374999999999956,23228e432eaf6ba8b721e116d193dfb169b94835,
279967934,nasa/koviz,nasa,"Koviz is a Trick simulation data plotting, visualization and analysis tool",False,False,2024-01-19T19:12:54.000Z,9359,15,3,9,6,master,2024-01-20T16:57:31.631Z,,[],,,C++,True,,,,,other,,git,True,https://github.com/nasa.png,2020-07-15T20:12:50.000Z,2024-01-20T16:57:31.631Z,2024-01-19T17:00:44.552Z,,https://github.com/nasa/koviz,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fkoviz,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fkoviz/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fkoviz/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fkoviz/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/koviz/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
40671758,nasa/earthdata-search,nasa,"Earthdata Search is a web application developed by NASA EOSDIS to enable data discovery, search, comparison, visualization, and access across EOSDIS' Earth Science data holdings.",False,False,2024-01-20T00:41:11.000Z,181182,721,21,227,61,main,2024-01-20T16:49:32.085Z,,"['data-discovery', 'earthdata-search', 'eosdis', 'hacktoberfest']",,https://search.earthdata.nasa.gov,JavaScript,True,,,,,other,,git,True,https://github.com/nasa.png,2015-08-13T17:13:40.000Z,2024-01-20T16:49:32.086Z,2023-09-21T19:28:16.964Z,e5f8677e-3e32-467f-93dd-1030627a26ff,https://github.com/nasa/earthdata-search,[],193.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fearthdata-search,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fearthdata-search/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fearthdata-search/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fearthdata-search/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/earthdata-search/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,7435.0,57.0,130.43859649122808,0.7624747814391393,eb2898981be018aebf7c99a0a12828e5641f0c48,
75120133,nasa/Common-Metadata-Repository,nasa,,False,False,2024-01-19T21:45:03.000Z,56016,327,19,96,30,master,2024-01-20T15:10:31.680Z,,"['common-metadata-repository', 'eosdis']",,,Clojure,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2016-11-29T20:41:30.000Z,2024-01-20T15:10:31.681Z,2024-01-17T13:03:19.013Z,,https://github.com/nasa/Common-Metadata-Repository,[],206.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FCommon-Metadata-Repository,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FCommon-Metadata-Repository/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FCommon-Metadata-Repository/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FCommon-Metadata-Repository/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/Common-Metadata-Repository/tar.gz/refs/heads/master,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,14196.0,86.0,165.06976744186048,0.8251620174697097,8c79885f72715add05d3d4fa79ebbf8a1918df3d,
429549618,nasa/isaac,nasa,Integrated System for Autonomous and Adaptive Caretaking,False,False,2024-01-20T10:01:51.000Z,51088,38,8,20,13,master,2024-01-20T10:44:43.916Z,,[],,,C++,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2021-11-18T19:11:38.000Z,2024-01-04T11:41:56.000Z,2024-01-20T10:51:35.048Z,,https://github.com/nasa/isaac,[],5.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fisaac,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fisaac/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fisaac/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fisaac/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/isaac/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,
207384859,nasa/cmr-stac,nasa,,False,False,2024-01-16T18:55:45.000Z,8061,42,34,21,20,master,2024-01-20T07:43:01.536Z,,[],,,TypeScript,True,,,,,other,,git,True,https://github.com/nasa.png,2019-09-09T19:09:03.000Z,2023-08-16T17:55:29.000Z,2023-09-21T19:30:29.827Z,c774ca20-cb85-4401-8618-d5282d12b45b,https://github.com/nasa/cmr-stac,[],3.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcmr-stac,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcmr-stac/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcmr-stac/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcmr-stac/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/cmr-stac/tar.gz/refs/heads/master,README.md,,,,LICENSE.txt,,,,,,,,,,,519.0,25.0,20.76,0.697495183044316,1452f65052ed66959d93d1876a1165e0f2ac0dd8,
583690121,nasa/EMIT-Data-Resources,nasa,"This repository provides guides, short how-tos, and tutorials to help users access and work with data from the Earth Surface Mineral Dust Source Investigation (EMIT) mission.",False,False,2024-01-12T14:47:58.000Z,102107,65,5,41,11,main,2024-01-20T07:13:47.767Z,,"['emit', 'lpdaac']",,,HTML,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2022-12-30T15:30:07.000Z,2024-01-15T11:37:14.000Z,2024-01-15T05:20:31.309Z,,https://github.com/nasa/EMIT-Data-Resources,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FEMIT-Data-Resources,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FEMIT-Data-Resources/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FEMIT-Data-Resources/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FEMIT-Data-Resources/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/EMIT-Data-Resources/tar.gz/refs/heads/main,README.md,CHANGE_LOG.md,CONTRIBUTING.md,,LICENSE,CODE_OF_CONDUCT.md,,,,,,,,,,160.0,8.0,20.0,0.19374999999999998,f5b4dd78a5bad3d7eb89887fcb76f051f121b2b9,
175077854,nasa/NASAaccess,nasa,"NASAaccess is R package that can generate gridded ascii tables of climate (CIMP5) and weather data (GPM, TRMM, GLDAS) needed to drive various hydrological models (e.g., SWAT, VIC, RHESSys, ..etc)",False,False,2024-01-14T16:25:48.000Z,10525,73,0,23,9,master,2024-01-20T06:45:25.734Z,,[],,,R,True,,,,,other,,git,True,https://github.com/nasa.png,2019-03-11T20:21:28.000Z,2023-11-07T13:14:33.000Z,2024-01-16T05:07:06.842Z,17c0fe7e-938c-46d8-b558-e34904393b06,https://github.com/nasa/NASAaccess,[],13.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FNASAaccess,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FNASAaccess/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FNASAaccess/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FNASAaccess/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/NASAaccess/tar.gz/refs/heads/master,README.Rmd,,,,LICENSE,,,,,,,,,,,66.0,1.0,66.0,0.0,946dc00ebad1495ef42d9b5442248c2c3ab013ba,
95879196,nasa/cumulus,nasa,Cumulus Framework + Cumulus API,False,False,2024-01-19T23:43:13.000Z,256573,244,31,108,23,master,2024-01-20T06:26:25.397Z,,"['cumulus', 'nasa-cumulus']",,,JavaScript,True,,,,,other,,git,True,https://github.com/nasa.png,2017-06-30T10:52:28.000Z,2024-01-19T17:19:20.000Z,2024-01-16T23:26:10.095Z,,https://github.com/nasa/cumulus,['cumulus-nasa/cumulus'],164.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcumulus,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcumulus/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcumulus/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcumulus/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/cumulus/tar.gz/refs/heads/master,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE,,,audit-ci.json,,,,,,,,11651.0,79.0,147.48101265822785,0.8591537207106686,e2721785aa863eb9447ee28d8c127aef3fc56a9d,
143342045,nasa/nos3,nasa,NASA Operational Simulator for Small Satellites,False,False,2024-01-19T17:11:29.000Z,128609,287,47,69,20,main,2024-01-20T06:25:56.265Z,,[],,,C,True,,,,,other,,git,True,https://github.com/nasa.png,2018-08-02T20:29:44.000Z,2024-01-20T06:25:56.266Z,2023-10-05T05:38:51.786Z,d8870405-fcbe-4561-b026-0153a8fcb703,https://github.com/nasa/nos3,[],12.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fnos3,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fnos3/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fnos3/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fnos3/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/nos3/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,302.0,8.0,37.75,0.609271523178808,d9a2d9f7dfb6c709c1a11e9c19d8de8397af08d5,
419824261,nasa/opera-sds-pge,nasa,Observational Products for End-Users from Remote Sensing Analysis (OPERA),False,False,2024-01-19T19:23:52.000Z,13508,16,16,6,14,main,2024-01-20T06:25:56.232Z,,[],,,Jinja,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2021-10-21T17:51:53.000Z,2024-01-20T06:25:56.232Z,2023-11-12T22:35:07.110Z,d7e733ed-00d3-47fb-be7b-e96fe577718e,https://github.com/nasa/opera-sds-pge,[],35.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pge,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pge/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pge/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pge/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/opera-sds-pge/tar.gz/refs/heads/main,README.rst,,CONTRIBUTING.rst,,COPYING,,,,,,,,,,AUTHORS.rst,680.0,16.0,42.5,0.37941176470588234,c5910009157d16d5b5451d9313df0e6296716a7e,
419822775,nasa/opera-sds-pcm,nasa,Observational Products for End-Users from Remote Sensing Analysis (OPERA),False,False,2024-01-20T02:07:54.000Z,512572,16,40,11,10,develop,2024-01-20T06:25:43.333Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2021-10-21T17:46:40.000Z,2024-01-20T06:25:43.334Z,2024-01-16T23:25:23.197Z,,https://github.com/nasa/opera-sds-pcm,[],36.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pcm,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pcm/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pcm/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-pcm/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/opera-sds-pcm/tar.gz/refs/heads/develop,README.md,,,,COPYING,,,,,,,,,,,2313.0,14.0,165.21428571428572,0.5482057933419802,3fcb649b9515b2cd7857bbdee27d2cc8a7c36420,
186877574,nasa/cFS-GroundSystem,nasa,The Core Flight System (cFS) Ground System Lab Tool (cFS-GroundSystem),False,False,2024-01-18T13:36:39.000Z,529,75,33,58,17,main,2024-01-20T04:11:01.297Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2019-05-15T17:55:21.000Z,2024-01-08T16:47:49.000Z,2024-01-17T21:58:50.210Z,899dd602-61bb-4a6e-b9a4-7f02cde4b8bb,https://github.com/nasa/cFS-GroundSystem,[],7.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FcFS-GroundSystem,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FcFS-GroundSystem/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FcFS-GroundSystem/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FcFS-GroundSystem/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/cFS-GroundSystem/tar.gz/refs/heads/main,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE,,,,,,SECURITY.md,,,,,,,,,,
309205822,nasa/dorado-sensitivity,nasa,Dorado sensitivity and exposure time calculator,False,False,2022-12-09T05:57:30.000Z,495,6,4,1,3,main,2024-01-20T03:44:29.799Z,,"['astronomy', 'astropy', 'ccd', 'nasa', 'satellite', 'ultraviolet']",,,Jupyter Notebook,True,,,,,other,,git,True,https://github.com/nasa.png,2020-11-01T23:00:34.000Z,2024-01-20T03:44:29.800Z,2023-01-25T17:00:36.994Z,,https://github.com/nasa/dorado-sensitivity,[],3.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdorado-sensitivity,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdorado-sensitivity/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdorado-sensitivity/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdorado-sensitivity/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/dorado-sensitivity/tar.gz/refs/heads/main,README.md,CHANGES.md,,,LICENSE.txt,,,,,,,,,,,,,,,,
460213217,nasa/opera-sds-lambdas,nasa,,False,False,2024-01-19T18:12:12.000Z,126,4,0,2,8,develop,2024-01-20T03:26:44.686Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2022-02-16T23:30:45.000Z,2024-01-20T03:26:44.687Z,2023-12-14T00:26:34.860Z,8840ba2c-aeed-430b-a6d8-ee7922771745,https://github.com/nasa/opera-sds-lambdas,[],5.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-lambdas,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-lambdas/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-lambdas/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fopera-sds-lambdas/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/opera-sds-lambdas/tar.gz/refs/heads/develop,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
204074596,nasa/data-nasa-gov-frontpage,nasa,a frontpage for data.nasa.gov,False,False,2024-01-05T19:59:15.000Z,4973,10,7,10,4,master,2024-01-20T00:03:47.389Z,,"['data-catalog', 'data-visualization', 'datasets', 'frontpage', 'gov', 'gov-tech', 'metadata', 'nasa', 'open-data', 'treemap']",,https://nasa.github.io/data-nasa-gov-frontpage/,SCSS,True,,,,,,,git,True,https://github.com/nasa.png,2019-08-23T21:51:56.000Z,2024-01-20T00:03:47.391Z,2024-01-09T05:09:02.589Z,4e573b94-174b-4b95-849c-f37f02353c38,https://github.com/nasa/data-nasa-gov-frontpage,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdata-nasa-gov-frontpage,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdata-nasa-gov-frontpage/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdata-nasa-gov-frontpage/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fdata-nasa-gov-frontpage/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/data-nasa-gov-frontpage/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,93.0,18.0,5.166666666666667,0.7634408602150538,ecf9df4b7f5115921d97eed6a036eea868dadbe3,
101815284,nasa/astrobee,nasa,NASA Astrobee Robot Software,False,False,2024-01-19T21:49:43.000Z,501740,909,33,301,60,master,2024-01-19T22:54:58.000Z,,[],,https://www.nasa.gov/astrobee,C++,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2017-08-29T23:16:13.000Z,2024-01-15T15:39:35.000Z,2023-02-15T13:31:55.973Z,2cb36fa4-fa59-4d3d-b3ec-c0e27d8ef7e6,https://github.com/nasa/astrobee,[],18.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fastrobee,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fastrobee/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fastrobee/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fastrobee/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/astrobee/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
515318644,nasa/cape-doc,nasa,,False,False,2024-01-19T21:45:06.000Z,14234,3,0,0,3,main,2024-01-19T22:54:52.803Z,,[],,,,True,,,,,other,,git,True,https://github.com/nasa.png,2022-07-18T19:40:14.000Z,2023-07-19T03:06:57.000Z,2024-01-19T22:58:14.249Z,,https://github.com/nasa/cape-doc,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape-doc,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape-doc/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape-doc/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape-doc/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/cape-doc/tar.gz/refs/heads/main,README.rst,,docs/contributing/index.html,,,,,,,,,,,,,,,,,,
694358607,nasa/VITALS,nasa,This repository provides Python Jupyter notebook examples to help users work with VSWIR and TIR data from the EMIT and ECOSTRESS missions.,False,False,2024-01-19T20:38:27.000Z,158497,8,1,10,6,main,2024-01-19T21:57:57.281Z,,"['ecostress', 'emit', 'lpdaac']",,https://nasa.github.io/VITALS/,Jupyter Notebook,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2023-09-20T20:55:38.000Z,2024-01-19T21:57:57.282Z,2023-09-21T11:50:11.878Z,25e0287c-6828-47b2-9611-61d7a3e06dc5,https://github.com/nasa/VITALS,['nasa/vitals'],1.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FVITALS,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FVITALS/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FVITALS/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FVITALS/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/VITALS/tar.gz/refs/heads/main,README.md,CHANGE_LOG.md,CONTRIBUTING.md,,LICENSE,CODE_OF_CONDUCT.md,,,,,,,,,,107.0,7.0,15.285714285714286,0.3271028037383178,a56a2a00be6e25fb74a93f194436a651a5adbcd7,
606113791,nasa/HLS-Data-Resources,nasa,"This repository provides guides, short how-tos, and tutorials to help users access and work with Harmonized Landsat Sentinel-2 (HLS) data.",False,False,2024-01-19T14:20:42.000Z,14648,11,3,4,8,main,2024-01-19T20:04:32.724Z,,"['hls', 'lpdaac']",,,Jupyter Notebook,True,,,,,apache-2.0,,git,True,https://github.com/nasa.png,2023-02-24T16:21:27.000Z,2024-01-19T20:04:32.725Z,2024-01-18T19:34:37.061Z,aa249902-8d9c-4488-a3e2-cf22cf040a81,https://github.com/nasa/HLS-Data-Resources,[],0.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FHLS-Data-Resources,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FHLS-Data-Resources/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FHLS-Data-Resources/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2FHLS-Data-Resources/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/HLS-Data-Resources/tar.gz/refs/heads/main,README.md,CHANGELOG.md,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,
490387702,nasa/cape,nasa,Computational Aerosciences Productivity & Execution,False,False,2024-01-19T18:26:11.000Z,56981,19,7,7,4,main,2024-01-19T19:36:22.765Z,,[],,,Python,True,,,,,other,,git,True,https://github.com/nasa.png,2022-05-09T17:48:44.000Z,2023-12-17T02:41:55.000Z,2024-01-10T23:39:20.284Z,,https://github.com/nasa/cape,[],26.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/nasa%2Fcape/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/nasa,https://codeload.github.com/nasa/cape/tar.gz/refs/heads/main,README.rst,,,,LICENSE.rst,,,,,,,,,,,5078.0,12.0,423.1666666666667,0.19574635683339903,998b2831a9fee2af33807f4783d66f2b0798ca26,
